file	key	original	translation	status	context	entities	tone
themes/scarony/lang/item_names.json	items/steel_axe/name_unidentified	batwing axe	кажанокрила сокира	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	axe|batwing_axe	-
themes/scarony/lang/item_names.json	items/cloak/name_identified	back costume	костюм на спину	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	back_costume	-
themes/scarony/lang/item_names.json	items/cloak/name_unidentified	back costume	костюм на спину	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	back_costume	-
themes/scarony/lang/item_names.json	items/cloak_magicreflection/name_identified	back costume of magic reflection	костюм на спину з відбиттям магії	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	magic|magic_reflection|back_costume|back_costume_of_magic_reflection	-
themes/scarony/lang/item_names.json	items/cloak_magicreflection/name_unidentified	back costume	костюм на спину	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	back_costume	-
themes/scarony/lang/item_names.json	items/cloak_invisibility/name_identified	back costume of invisibility	костюм на спину з невидимістю	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	invisibility|back_costume|back_costume_of_invisibility	-
themes/scarony/lang/item_names.json	items/cloak_invisibility/name_unidentified	back costume	костюм на спину	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	back_costume	-
themes/scarony/lang/item_names.json	items/cloak_protection/name_identified	back costume of protection	костюм на спину із захистом	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	protection|back_costume|back_costume_of_protection	-
themes/scarony/lang/item_names.json	items/cloak_protection/name_unidentified	back costume	костюм на спину	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	back_costume	-
themes/scarony/lang/item_names.json	items/hat_phrygian/name_identified	pharaoh headdress	головний убір фараона	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	pharaoh_headdress	-
themes/scarony/lang/item_names.json	items/hat_phrygian/name_unidentified	pharaoh headdress	головний убір фараона	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	pharaoh_headdress	-
themes/scarony/lang/item_names.json	items/hat_hood/name_identified	head costume	костюмний головний убір	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	head_costume	-
themes/scarony/lang/item_names.json	items/hat_hood/name_unidentified	head costume	костюмний головний убір	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	head_costume	-
themes/scarony/lang/item_names.json	items/mask_steel_visor/name_identified	scary mask	страшна маска	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	mask|scary_mask	-
themes/scarony/lang/item_names.json	items/mask_steel_visor/name_unidentified	scary mask	страшна маска	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	mask|scary_mask	-
themes/scarony/lang/item_names.json	items/hat_wizard/name_identified	witch hat	відьомський капелюх	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	hat|witch_hat	-
themes/scarony/lang/item_names.json	items/hat_wizard/name_unidentified	witch hat	відьомський капелюх	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	hat|witch_hat	-
themes/scarony/lang/item_names.json	items/hat_jester/name_identified	clown wig	клоунська перука	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	clown_wig	-
themes/scarony/lang/item_names.json	items/hat_jester/name_unidentified	clown wig	клоунська перука	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	clown_wig	-
themes/scarony/lang/item_names.json	items/leather_helm/name_identified	comedy headband	комедійна пов'язка	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	comedy_headband	joke
themes/scarony/lang/item_names.json	items/leather_helm/name_unidentified	comedy headband	комедійна пов'язка	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	comedy_headband	joke
themes/scarony/lang/item_names.json	items/iron_helm/name_identified	warlock helmet	шолом чаклуна	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	helmet|warlock_helmet	-
themes/scarony/lang/item_names.json	items/iron_helm/name_unidentified	warlock helmet	шолом чаклуна	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	helmet|warlock_helmet	-
themes/scarony/lang/item_names.json	items/steel_helm/name_identified	costume helmet	костюмний шолом	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	helmet|costume_helmet	-
themes/scarony/lang/item_names.json	items/steel_helm/name_unidentified	costume helmet	костюмний шолом	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	helmet|costume_helmet	-
themes/scarony/lang/item_names.json	items/scroll_food/name_identified	scroll of candy	сувій цукерок	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	scroll|candy|scroll_of_candy	joke
themes/scarony/lang/item_names.json	items/scroll_food/name_unidentified	scroll	сувій	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	scroll	-
themes/scarony/lang/item_names.json	items/tool_tinopener/name_identified	scissors	ножиці	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	scissors	-
themes/scarony/lang/item_names.json	items/tool_tinopener/name_unidentified	scissors	ножиці	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	scissors	-
themes/scarony/lang/item_names.json	items/tool_torch/name_identified	spirit flame	примарне полум'я	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	spirit|flame|spirit_flame	-
themes/scarony/lang/item_names.json	items/tool_torch/name_unidentified	spirit flame	примарне полум'я	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	spirit|flame|spirit_flame	-
themes/scarony/lang/item_names.json	items/tool_lantern/name_identified	jack-o-lantern	гарбузовий ліхтар	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	jack|lantern|jack_o_lantern	-
themes/scarony/lang/item_names.json	items/tool_lantern/name_unidentified	jack-o-lantern	гарбузовий ліхтар	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	jack|lantern|jack_o_lantern	-
themes/scarony/lang/item_names.json	items/tool_glasses/name_identified	disguise glasses	маскувальні окуляри	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	disguise_glasses	joke
themes/scarony/lang/item_names.json	items/tool_glasses/name_unidentified	disguise glasses	маскувальні окуляри	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	disguise_glasses	joke
themes/scarony/lang/item_names.json	items/food_bread/name_identified	lollipop	льодяник на паличці	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	lollipop	-
themes/scarony/lang/item_names.json	items/food_bread/name_unidentified	lollipop	льодяник на паличці	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	lollipop	-
themes/scarony/lang/item_names.json	items/food_cheese/name_identified	chocolate chew	жувальна шоколадна цукерка	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	chocolate_chew	-
themes/scarony/lang/item_names.json	items/food_cheese/name_unidentified	chocolate chew	жувальна шоколадна цукерка	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	chocolate_chew	-
themes/scarony/lang/item_names.json	items/food_apple/name_identified	caramel apple	яблуко в карамелі	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	apple|caramel_apple	-
themes/scarony/lang/item_names.json	items/food_apple/name_unidentified	caramel apple	яблуко в карамелі	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	apple|caramel_apple	-
themes/scarony/lang/item_names.json	items/food_meat/name_identified	king-size candy bar	великий солодкий батончик	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	candy|candy_bar|king_size_candy_bar	-
themes/scarony/lang/item_names.json	items/food_meat/name_unidentified	king-size candy bar	великий солодкий батончик	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	candy|candy_bar|king_size_candy_bar	-
themes/scarony/lang/item_names.json	items/food_fish/name_identified	candy skull	цукерковий череп	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	candy|candy_skull	-
themes/scarony/lang/item_names.json	items/food_fish/name_unidentified	candy skull	цукерковий череп	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	candy|candy_skull	-
themes/scarony/lang/item_names.json	items/food_tin/name_identified	fun-size sack	маленький мішечок	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	sack|fun_size_sack	joke
themes/scarony/lang/item_names.json	items/food_tin/name_unidentified	fun-size sack	маленький мішечок	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	sack|fun_size_sack	joke
themes/scarony/lang/item_names.json	items/artifact_orb_blue/name_identified	blue bat symbol	синій символ кажана	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	bat|symbol|blue_bat_symbol	-
themes/scarony/lang/item_names.json	items/artifact_orb_blue/name_unidentified	blue bat symbol	синій символ кажана	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	bat|symbol|blue_bat_symbol	-
themes/scarony/lang/item_names.json	items/artifact_orb_red/name_identified	orange punkin symbol	помаранчевий символ гарбузика	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	symbol|orange_punkin_symbol	joke
themes/scarony/lang/item_names.json	items/artifact_orb_red/name_unidentified	orange punkin symbol	помаранчевий символ гарбузика	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	symbol|orange_punkin_symbol	joke
themes/scarony/lang/item_names.json	items/artifact_orb_purple/name_identified	violet ghost symbol	фіолетовий символ привида	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	ghost|symbol|violet_ghost_symbol	-
themes/scarony/lang/item_names.json	items/artifact_orb_purple/name_unidentified	violet ghost symbol	фіолетовий символ привида	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	ghost|symbol|violet_ghost_symbol	-
themes/scarony/lang/item_names.json	items/artifact_orb_green/name_identified	green skull symbol	зелений символ черепа	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	symbol|green_skull_symbol	-
themes/scarony/lang/item_names.json	items/artifact_orb_green/name_unidentified	green skull symbol	зелений символ черепа	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	symbol|green_skull_symbol	-
themes/scarony/lang/item_names.json	items/hat_fez/name_identified	kitty ears	котячі вушка	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	kitty_ears	-
themes/scarony/lang/item_names.json	items/hat_fez/name_unidentified	kitty ears	котячі вушка	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	kitty_ears	-
themes/scarony/lang/item_names.json	items/cloak_backpack/name_identified	pillow case	наволочка	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	pillow_case	-
themes/scarony/lang/item_names.json	items/cloak_backpack/name_unidentified	pillow case	наволочка	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	pillow_case	-
themes/scarony/lang/item_names.json	items/spellbook_detect_food/name_identified	spellbook of detect candy	книга заклять виявлення цукерок	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	spellbook|candy|spellbook_of_detect_candy|detect_candy	joke
themes/scarony/lang/item_names.json	items/spellbook_detect_food/name_unidentified	spellbook	книга заклять	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	spellbook	-
themes/scarony/lang/item_names.json	spell_names/spell_detect_food/name	Detect Candy	виявлення цукерок	fuzzy	назви предметів святкових тем (merry — різдвяна, scarony — геловінська); з малої літери	candy|detect_candy	joke
lang/compendium_lang/contents_achievements.json	contents/0/    CATEGORIES/@	    CATEGORIES	    КАТЕГОРІЇ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	-	-
lang/compendium_lang/contents_achievements.json	contents/1/ADVENTURE/@	ADVENTURE	ПРИГОДА	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	adventure	-
lang/compendium_lang/contents_achievements.json	contents/2/EXPERIENCE/@	EXPERIENCE	ДОСВІД	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	experience	-
lang/compendium_lang/contents_achievements.json	contents/3/JOKER'S CHOICE/@	JOKER'S CHOICE	ВИБІР БЛАЗНЯ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	joker	joke
lang/compendium_lang/contents_achievements.json	contents/4/TEAMWORK/@	TEAMWORK	КОМАНДНА РОБОТА	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	teamwork	-
lang/compendium_lang/contents_achievements.json	contents/5/TECHNIQUE/@	TECHNIQUE	ТЕХНІКА	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	technique	-
lang/compendium_lang/contents_achievements.json	contents_alphabetical/0/    CATEGORIES/@	    CATEGORIES	    КАТЕГОРІЇ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	-	-
lang/compendium_lang/contents_achievements.json	contents_alphabetical/1/ADVENTURE/@	ADVENTURE	ПРИГОДА	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	adventure	-
lang/compendium_lang/contents_achievements.json	contents_alphabetical/2/EXPERIENCE/@	EXPERIENCE	ДОСВІД	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	experience	-
lang/compendium_lang/contents_achievements.json	contents_alphabetical/3/JOKER'S CHOICE/@	JOKER'S CHOICE	ВИБІР БЛАЗНЯ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	joker	joke
lang/compendium_lang/contents_achievements.json	contents_alphabetical/4/TEAMWORK/@	TEAMWORK	КОМАНДНА РОБОТА	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	teamwork	-
lang/compendium_lang/contents_achievements.json	contents_alphabetical/5/TECHNIQUE/@	TECHNIQUE	ТЕХНІКА	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	technique	-
lang/compendium_lang/contents_codex.json	contents/0/    CHARACTER/@	    CHARACTER	    ПЕРСОНАЖ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	character	-
lang/compendium_lang/contents_codex.json	contents/1/CLASS OVERVIEW/@	CLASS OVERVIEW	ОГЛЯД КЛАСУ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	class	-
lang/compendium_lang/contents_codex.json	contents/2/CLASSES/@	CLASSES	КЛАСИ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	class	-
lang/compendium_lang/contents_codex.json	contents/3/RACE & ALIGNMENT/@	RACE & ALIGNMENT	РАСА І СВІТОГЛЯД	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	race|alignment	-
lang/compendium_lang/contents_codex.json	contents/4/EXPERIENCE POINTS (XP)/@	EXPERIENCE POINTS (XP)	ОЧКИ ДОСВІДУ (ОД)	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	xp|experience	-
lang/compendium_lang/contents_codex.json	contents/5/LEVELING UP/@	LEVELING UP	ПІДВИЩЕННЯ РІВНЯ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	leveling_up	-
lang/compendium_lang/contents_codex.json	contents/6/STATS & METASTATS/@	STATS & METASTATS	ХАРАКТЕРИСТИКИ Й ПОХІДНІ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	stats|metastats	-
lang/compendium_lang/contents_codex.json	contents/7/SKILLS/@	SKILLS	НАВИЧКИ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	skill	-
lang/compendium_lang/contents_codex.json	contents/8/GOLD/@	GOLD	ЗОЛОТІ МОНЕТИ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	gold_piece	-
lang/compendium_lang/contents_codex.json	contents/9/    ACTIONS/@	    ACTIONS	    ДІЇ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	action	-
lang/compendium_lang/contents_codex.json	contents/10/MELEE ATTACKS/@	MELEE ATTACKS	АТАКИ БЛИЖНЬОГО БОЮ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	melee	-
lang/compendium_lang/contents_codex.json	contents/11/CRITICAL STRIKES/@	CRITICAL STRIKES	КРИТИЧНІ УДАРИ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	critical_strike	-
lang/compendium_lang/contents_codex.json	contents/12/FLANKING STRIKES/@	FLANKING STRIKES	ФЛАНГОВІ УДАРИ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	flanking_strike	-
lang/compendium_lang/contents_codex.json	contents/13/BACKSTABBING/@	BACKSTABBING	УДАРИ В СПИНУ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	backstabbing	-
lang/compendium_lang/contents_codex.json	contents/14/SNEAKING/@	SNEAKING	СКРАДАННЯ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	sneaking	-
lang/compendium_lang/contents_codex.json	contents/15/LEGENDARY STRIKES/@	LEGENDARY STRIKES	ЛЕГЕНДАРНІ УДАРИ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	legendary_strike	-
lang/compendium_lang/contents_codex.json	contents/16/BLOCKING/@	BLOCKING	БЛОКУВАННЯ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	blocking	-
lang/compendium_lang/contents_codex.json	contents/17/OFF-HAND CASTING/@	OFF-HAND CASTING	ЧАКЛУВАННЯ З ДРУГОЇ РУКИ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	spellcasting|off_hand	-
lang/compendium_lang/contents_codex.json	contents/18/STRAFE & BACKPEDAL/@	STRAFE & BACKPEDAL	РУХ БОКОМ І ВІДСТУП	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	strafe|backpedal	-
lang/compendium_lang/contents_codex.json	contents/19/MEMORIZED CASTING/@	MEMORIZED CASTING	ТВОРЕННЯ ЗАПАМ'ЯТОВАНИХ ЗАКЛЯТЬ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	spellcasting|memorized_casting	-
lang/compendium_lang/contents_codex.json	contents/20/SPELLBOOK CASTING/@	SPELLBOOK CASTING	ЧАКЛУВАННЯ З КНИГИ ЗАКЛЯТЬ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	spellbook|spellcasting	-
lang/compendium_lang/contents_codex.json	contents/21/MISSILE ATTACKS/@	MISSILE ATTACKS	СНАРЯДНІ АТАКИ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	missile_attack	-
lang/compendium_lang/contents_codex.json	contents/22/THROWN ATTACKS/@	THROWN ATTACKS	МЕТАЛЬНІ АТАКИ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	thrown	-
lang/compendium_lang/contents_codex.json	contents/23/ITEM DEGRADATION/@	ITEM DEGRADATION	ЗНОШЕННЯ ПРЕДМЕТІВ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	item|item_degradation	-
lang/compendium_lang/contents_codex.json	contents/24/WANTED STATUS/@	WANTED STATUS	СТАТУС РОЗШУКУ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	wanted_status	-
lang/compendium_lang/contents_codex.json	contents/25/    STATS & METASTATS/@	    STATS & METASTATS	    ХАРАКТЕРИСТИКИ Й ПОХІДНІ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	stats|metastats	-
lang/compendium_lang/contents_codex.json	contents/26/STRENGTH (STR)/@	STRENGTH (STR)	СИЛА (СИЛ)	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	str|strength	-
lang/compendium_lang/contents_codex.json	contents/27/DEXTERITY (DEX)/@	DEXTERITY (DEX)	СПРИТНІСТЬ (СПР)	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	dex|dexterity	-
lang/compendium_lang/contents_codex.json	contents/28/CONSTITUTION (CON)/@	CONSTITUTION (CON)	СТАТУРА (СТА)	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	con|constitution	-
lang/compendium_lang/contents_codex.json	contents/29/INTELLIGENCE (INT)/@	INTELLIGENCE (INT)	ІНТЕЛЕКТ (ІНТ)	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	int|intelligence	-
lang/compendium_lang/contents_codex.json	contents/30/PERCEPTION (PER)/@	PERCEPTION (PER)	ЧУТТЯ (ЧУТ)	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	per|perception	-
lang/compendium_lang/contents_codex.json	contents/31/CHARISMA (CHR)/@	CHARISMA (CHR)	ХАРИЗМА (ХАР)	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	chr|charisma	-
lang/compendium_lang/contents_codex.json	contents/32/ARMOR CLASS (AC)/@	ARMOR CLASS (AC)	КЛАС ЗАХИСТУ (КЗ)	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	armor|class|ac|armor_class	-
lang/compendium_lang/contents_codex.json	contents/33/HEALTH POINTS (HP)/@	HEALTH POINTS (HP)	ОЧКИ ЗДОРОВ'Я (ОЗ)	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	health|hp|health_points	-
lang/compendium_lang/contents_codex.json	contents/34/MAGIC POINTS (MP)/@	MAGIC POINTS (MP)	ОЧКИ МАГІЇ (ОМ)	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	magic|mp|magic_points	-
lang/compendium_lang/contents_codex.json	contents/35/MAGIC RESIST (RES)/@	MAGIC RESIST (RES)	ОПІР МАГІЇ (ОПР)	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	magic|res|magic_resist	-
lang/compendium_lang/contents_codex.json	contents/36/MAGIC POWER (PWR)/@	MAGIC POWER (PWR)	СИЛА МАГІЇ (ПОТ)	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	magic|pwr|magic_power	-
lang/compendium_lang/contents_codex.json	contents/37/REGENERATION (RGN)/@	REGENERATION (RGN)	РЕГЕНЕРАЦІЯ (РЕГ)	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	rgn|regeneration	-
lang/compendium_lang/contents_codex.json	contents/38/WEIGHT (WGT)/@	WEIGHT (WGT)	ВАГА (ВАГ)	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	wgt|weight	-
lang/compendium_lang/contents_codex.json	contents/39/    SKILLS/@	    SKILLS	    НАВИЧКИ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	skill	-
lang/compendium_lang/contents_codex.json	contents/40/SWORD SKILL/@	SWORD SKILL	НАВИЧКА МЕЧА	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	skill|sword	-
lang/compendium_lang/contents_codex.json	contents/41/AXE SKILL/@	AXE SKILL	НАВИЧКА СОКИРИ	fuzzy	пункти меню компендіуму — ВЕЛИКИМИ ЛІТЕРАМИ, як в оригіналі; рядки з пробілами на початку — заголовки розділів	skill|axe	-
